Start,Status,Latency,ByteIn,ByteOut,Error,Scheduled,modelRead,modelBuild,tensors,imageRead,imgResize,interpreterLoops,outputPrep,Name,SquenceNumber
1712566361266054187,200,2590317432,67,849,,1712566363373690000 ,1712566363374645000 ,1712566363402030000 ,1712566363414940000 ,1712566363417313000 ,1712566363481095000 ,1712566363679942000 ,1712566363680730000 ,,275
1712566361146973798,200,2862564395,67,849,,1712566363204003000 ,1712566363204716000 ,1712566363224729000 ,1712566363301563000 ,1712566363301687000 ,1712566363522999000 ,1712566363696698000 ,1712566363698088000 ,,251
1712566361247065840,200,2762493342,67,849,,1712566363366333000 ,1712566363367206000 ,1712566363391151000 ,1712566363438345000 ,1712566363438711000 ,1712566363518968000 ,1712566363689334000 ,1712566363689973000 ,,271
1712566361202017326,200,2807668006,67,849,,1712566363357483000 ,1712566363357581000 ,1712566363358056000 ,1712566363360817000 ,1712566363361095000 ,1712566363544533000 ,1712566363710530000 ,1712566363711229000 ,,262
1712566361217107486,200,2926998033,67,849,,1712566363366696000 ,1712566363366728000 ,1712566363391300000 ,1712566363441162000 ,1712566363445971000 ,1712566363561130000 ,1712566363729298000 ,1712566363729888000 ,,265
1712566361011450202,200,3132749346,67,849,,1712566363281523000 ,1712566363281584000 ,1712566363281747000 ,1712566363494516000 ,1712566363494605000 ,1712566363499454000 ,1712566363663880000 ,1712566363664582000 ,,224
1712566361186418548,200,2957792520,67,849,,1712566363284478000 ,1712566363285721000 ,1712566363301170000 ,1712566363376814000 ,1712566363381379000 ,1712566363522735000 ,1712566363686896000 ,1712566363687971000 ,,259
1712566361236371692,200,2908605935,67,849,,1712566363365791000 ,1712566363365896000 ,1712566363373936000 ,1712566363460594000 ,1712566363461343000 ,1712566363531924000 ,1712566363701275000 ,1712566363702489000 ,,269
1712566361222102876,200,2922874917,67,849,,1712566363366087000 ,1712566363366116000 ,1712566363367788000 ,1712566363465971000 ,1712566363469983000 ,1712566363576405000 ,1712566363774153000 ,1712566363775156000 ,,266
1712566361071899918,200,3073086813,67,849,,1712566363364687000 ,1712566363368645000 ,1712566363374390000 ,1712566363525529000 ,1712566363525777000 ,1712566363582779000 ,1712566363760214000 ,1712566363760799000 ,,236
1712566361231643889,200,2913356468,67,849,,1712566363366922000 ,1712566363366947000 ,1712566363389645000 ,1712566363394207000 ,1712566363394339000 ,1712566363536884000 ,1712566363714014000 ,1712566363715676000 ,,268
1712566361211205691,200,3188332354,67,849,,1712566363367003000 ,1712566363367023000 ,1712566363367244000 ,1712566363518916000 ,1712566363519199000 ,1712566363637429000 ,1712566363818556000 ,1712566363820567000 ,,264
1712566361251940115,200,3147619942,67,849,,1712566363366484000 ,1712566363366778000 ,1712566363391218000 ,1712566363467268000 ,1712566363470122000 ,1712566363635545000 ,1712566363804417000 ,1712566363806390000 ,,272
1712566361271704306,200,3127902341,67,849,,1712566363373738000 ,1712566363374454000 ,1712566363403196000 ,1712566363482074000 ,1712566363482983000 ,1712566363651953000 ,1712566363831862000 ,1712566363833125000 ,,276
1712566361316494084,200,3083113640,67,849,,1712566363633211000 ,1712566363636789000 ,1712566363651875000 ,1712566363668811000 ,1712566363669004000 ,1712566363673189000 ,1712566363831808000 ,1712566363833343000 ,,285
1712566361181701965,200,3217909559,67,849,,1712566363685681000 ,1712566363685738000 ,1712566363685887000 ,1712566363707418000 ,1712566363707529000 ,1712566363710478000 ,1712566363845529000 ,1712566363846196000 ,,258
1712566361196900805,200,3202719062,67,849,,1712566363366765000 ,1712566363366788000 ,1712566363390177000 ,1712566363417276000 ,1712566363417721000 ,1712566363688005000 ,1712566363849614000 ,1712566363851526000 ,,261
1712566361291994033,200,3220427206,67,849,,1712566363634096000 ,1712566363636839000 ,1712566363651899000 ,1712566363726503000 ,1712566363727742000 ,1712566363827407000 ,1712566363986260000 ,1712566363987060000 ,,280
1712566361296780354,200,3215753623,67,849,,1712566363634102000 ,1712566363637042000 ,1712566363686892000 ,1712566363700245000 ,1712566363702174000 ,1712566363767212000 ,1712566363920048000 ,1712566363920951000 ,,281
1712566361311476575,200,3201107752,67,849,,1712566363634107000 ,1712566363637193000 ,1712566363692331000 ,1712566363716394000 ,1712566363716792000 ,1712566363790923000 ,1712566363953477000 ,1712566363954827000 ,,284
1712566361206276407,200,3306317139,67,849,,1712566363366607000 ,1712566363366640000 ,1712566363391220000 ,1712566363542454000 ,1712566363545292000 ,1712566363735406000 ,1712566363900251000 ,1712566363900913000 ,,263
1712566361341537811,200,3171100165,67,849,,1712566363749297000 ,1712566363749399000 ,1712566363756302000 ,1712566363774087000 ,1712566363774510000 ,1712566363862101000 ,1712566364041284000 ,1712566364043234000 ,,290
1712566361286045457,200,3226602679,67,849,,1712566363633217000 ,1712566363639415000 ,1712566363696377000 ,1712566363754545000 ,1712566363755142000 ,1712566363884913000 ,1712566364081683000 ,1712566364109650000 ,,279
1712566361281329111,200,3231555525,67,849,,1712566363619143000 ,1712566363619435000 ,1712566363619908000 ,1712566363723597000 ,1712566363724549000 ,1712566363867277000 ,1712566364056148000 ,1712566364062564000 ,,278
1712566361306739892,200,3206189610,67,849,,1712566363634091000 ,1712566363636732000 ,1712566363686818000 ,1712566363703858000 ,1712566363704907000 ,1712566363894255000 ,1712566364079264000 ,1712566364081547000 ,,283
1712566361301739953,200,3211203068,67,849,,1712566363634085000 ,1712566363637311000 ,1712566363656035000 ,1712566363725489000 ,1712566363726922000 ,1712566363818949000 ,1712566363974887000 ,1712566363976029000 ,,282
1712566361101950850,200,3410996401,67,849,,1712566363627899000 ,1712566363628418000 ,1712566363628729000 ,1712566363723742000 ,1712566363723876000 ,1712566363835157000 ,1712566363991954000 ,1712566363993695000 ,,242
1712566361391220906,200,3121971775,67,849,,1712566363749774000 ,1712566363749813000 ,1712566363754858000 ,1712566363815109000 ,1712566363816084000 ,1712566363962493000 ,1712566364141753000 ,1712566364142436000 ,,300
1712566361386272633,200,3242919957,67,849,,1712566363749963000 ,1712566363751110000 ,1712566363751380000 ,1712566363867982000 ,1712566363868720000 ,1712566363980978000 ,1712566364180876000 ,1712566364181667000 ,,299
1712566361411710334,200,3217482338,67,849,,1712566363788301000 ,1712566363789478000 ,1712566363797230000 ,1712566363904719000 ,1712566363906149000 ,1712566363993821000 ,1712566364199979000 ,1712566364200600000 ,,304
1712566361381396691,200,3247840742,67,849,,1712566363746431000 ,1712566363746467000 ,1712566363755784000 ,1712566363832825000 ,1712566363833223000 ,1712566363978838000 ,1712566364151988000 ,1712566364152960000 ,,298
1712566361336243732,200,3293280302,67,849,,1712566363746166000 ,1712566363746238000 ,1712566363746606000 ,1712566363798722000 ,1712566363799337000 ,1712566363938876000 ,1712566364125490000 ,1712566364132205000 ,,289
1712566361376508268,200,3360336483,67,849,,1712566363746238000 ,1712566363746295000 ,1712566363746611000 ,1712566363820338000 ,1712566363821413000 ,1712566363980927000 ,1712566364200507000 ,1712566364201305000 ,,297
1712566361461270777,200,3275590788,67,849,,1712566363860588000 ,1712566363862962000 ,1712566363882718000 ,1712566363932585000 ,1712566363932744000 ,1712566364005926000 ,1712566364212372000 ,1712566364215573000 ,,314
1712566361331539514,200,3405353136,67,849,,1712566363735166000 ,1712566363735255000 ,1712566363735756000 ,1712566363815342000 ,1712566363816121000 ,1712566364039007000 ,1712566364228895000 ,1712566364233361000 ,,288
1712566361456254530,200,3281311915,67,849,,1712566363860621000 ,1712566363863121000 ,1712566363885841000 ,1712566363953572000 ,1712566363954013000 ,1712566364063543000 ,1712566364233608000 ,1712566364234227000 ,,313
1712566361356690430,200,3381075562,67,849,,1712566363746238000 ,1712566363746295000 ,1712566363746620000 ,1712566363835022000 ,1712566363836140000 ,1712566363976279000 ,1712566364195522000 ,1712566364196403000 ,,293
1712566361416504695,200,3321313496,67,849,,1712566363788294000 ,1712566363789594000 ,1712566363794455000 ,1712566363904674000 ,1712566363906021000 ,1712566364020330000 ,1712566364209522000 ,1712566364210133000 ,,305
1712566361371552418,200,3366302183,67,849,,1712566363750010000 ,1712566363751549000 ,1712566363763685000 ,1712566363895591000 ,1712566363896051000 ,1712566364021243000 ,1712566364236548000 ,1712566364240707000 ,,296
1712566361321675183,200,3416232927,67,849,,1712566363852540000 ,1712566363852602000 ,1712566363852830000 ,1712566364034472000 ,1712566364034591000 ,1712566364079138000 ,1712566364272653000 ,1712566364274844000 ,,286
1712566361491930409,200,3246066480,67,849,,1712566363860382000 ,1712566363862987000 ,1712566363867057000 ,1712566364111249000 ,1712566364112887000 ,1712566364130132000 ,1712566364330420000 ,1712566364331299000 ,,320
1712566361516346702,200,3221765385,67,849,,1712566363860420000 ,1712566363862793000 ,1712566363885702000 ,1712566363946113000 ,1712566363947370000 ,1712566364049588000 ,1712566364238334000 ,1712566364238893000 ,,325
1712566361397048374,200,3341202241,67,849,,1712566363746666000 ,1712566363746731000 ,1712566363753593000 ,1712566363820449000 ,1712566363821459000 ,1712566364048949000 ,1712566364250016000 ,1712566364252567000 ,,301
1712566361346170866,200,3392218644,67,849,,1712566363746240000 ,1712566363746894000 ,1712566363751339000 ,1712566363846677000 ,1712566363847364000 ,1712566364038889000 ,1712566364220101000 ,1712566364220712000 ,,291
1712566361526394558,200,3214249263,67,849,,1712566363855412000 ,1712566363855482000 ,1712566363857402000 ,1712566363957045000 ,1712566363957839000 ,1712566364111657000 ,1712566364304192000 ,1712566364314420000 ,,327
1712566361351880204,200,3388842356,67,849,,1712566363746587000 ,1712566363746721000 ,1712566363753464000 ,1712566363849427000 ,1712566363850179000 ,1712566364213292000 ,1712566364395701000 ,1712566364396317000 ,,292
1712566361611622076,200,3129562427,67,849,,1712566364145397000 ,1712566364145442000 ,1712566364145691000 ,1712566364148503000 ,1712566364148660000 ,1712566364154810000 ,1712566364364214000 ,1712566364364810000 ,,344
1712566361431891397,200,3309354996,67,849,,1712566363787657000 ,1712566363788646000 ,1712566363789038000 ,1712566364050828000 ,1712566364051026000 ,1712566364212869000 ,1712566364394919000 ,1712566364395691000 ,,308
1712566361361606905,200,3379646674,67,849,,1712566363746512000 ,1712566363746634000 ,1712566363756854000 ,1712566363895729000 ,1712566363896239000 ,1712566364213631000 ,1712566364396011000 ,1712566364396824000 ,,294
1712566361427139233,200,3498432746,67,849,,1712566363788161000 ,1712566363788197000 ,1712566363798839000 ,1712566363940584000 ,1712566363941498000 ,1712566364235217000 ,1712566364414351000 ,1712566364414918000 ,,307
1712566361442106577,200,3483540981,67,849,,1712566363788088000 ,1712566363788176000 ,1712566363799348000 ,1712566363918793000 ,1712566363919379000 ,1712566364222332000 ,1712566364398442000 ,1712566364402988000 ,,310
1712566361406741680,200,3518950771,67,849,,1712566363788362000 ,1712566363789530000 ,1712566363802411000 ,1712566363877642000 ,1712566363878633000 ,1712566364180557000 ,1712566364397905000 ,1712566364402110000 ,,303
1712566361326714193,200,3599100752,67,849,,1712566364007558000 ,1712566364007674000 ,1712566364007885000 ,1712566364253958000 ,1712566364254105000 ,1712566364261789000 ,1712566364448813000 ,1712566364449438000 ,,287
1712566361366442695,200,3559372725,67,849,,1712566363750211000 ,1712566363751936000 ,1712566363766672000 ,1712566363834361000 ,1712566363834671000 ,1712566364225910000 ,1712566364397677000 ,1712566364398295000 ,,295
1712566361616371593,200,3309370463,67,849,,1712566364142617000 ,1712566364142682000 ,1712566364143029000 ,1712566364201642000 ,1712566364201862000 ,1712566364227732000 ,1712566364407012000 ,1712566364413760000 ,,345
1712566361421388432,200,3504643375,67,849,,1712566363788301000 ,1712566363789647000 ,1712566363805694000 ,1712566363877454000 ,1712566363878745000 ,1712566364274019000 ,1712566364458004000 ,1712566364460619000 ,,306
1712566361191103302,200,3735126787,67,849,,1712566363735101000 ,1712566363735318000 ,1712566363735666000 ,1712566364020883000 ,1712566364021228000 ,1712566364263013000 ,1712566364448221000 ,1712566364448809000 ,,260
1712566361476104816,200,3450131667,67,849,,1712566363860442000 ,1712566363862610000 ,1712566363885825000 ,1712566363936076000 ,1712566363936829000 ,1712566364274366000 ,1712566364461428000 ,1712566364462410000 ,,317
1712566361471955124,200,3454714624,67,849,,1712566363860324000 ,1712566363863093000 ,1712566363885780000 ,1712566363974711000 ,1712566363975189000 ,1712566364261788000 ,1712566364456795000 ,1712566364457733000 ,,316
1712566361506743874,200,3420379507,67,849,,1712566363860401000 ,1712566363862743000 ,1712566363874039000 ,1712566363945875000 ,1712566363947436000 ,1712566364273798000 ,1712566364461428000 ,1712566364463226000 ,,323
1712566361521364920,200,3405928789,67,849,,1712566363855293000 ,1712566363855594000 ,1712566363857583000 ,1712566363903691000 ,1712566363904922000 ,1712566364322361000 ,1712566364531440000 ,1712566364533604000 ,,326
1712566361401955323,200,3525379495,67,849,,1712566364142445000 ,1712566364142479000 ,1712566364142645000 ,1712566364273525000 ,1712566364274841000 ,1712566364309114000 ,1712566364470499000 ,1712566364471428000 ,,302
1712566361511527588,200,3415877795,67,849,,1712566363856439000 ,1712566363859156000 ,1712566363882677000 ,1712566364178328000 ,1712566364183117000 ,1712566364298374000 ,1712566364518021000 ,1712566364518781000 ,,324
1712566361451590294,200,3475830329,67,849,,1712566363859611000 ,1712566363861364000 ,1712566363876295000 ,1712566363927202000 ,1712566363928125000 ,1712566364316918000 ,1712566364508003000 ,1712566364509317000 ,,312
1712566361276421299,200,3654170608,67,849,,1712566363784097000 ,1712566363784182000 ,1712566363784410000 ,1712566364050495000 ,1712566364051162000 ,1712566364427119000 ,1712566364585767000 ,1712566364586448000 ,,277
1712566361591080385,200,3339600311,67,849,,1712566364155886000 ,1712566364155984000 ,1712566364156421000 ,1712566364228841000 ,1712566364232567000 ,1712566364456512000 ,1712566364616688000 ,1712566364617423000 ,,340
1712566361486353603,200,3489546122,67,849,,1712566363860361000 ,1712566363863040000 ,1712566363885695000 ,1712566363954179000 ,1712566363955002000 ,1712566364424071000 ,1712566364595682000 ,1712566364596663000 ,,319
1712566361571589357,200,3404394627,67,849,,1712566364019933000 ,1712566364025705000 ,1712566364118752000 ,1712566364211374000 ,1712566364211929000 ,1712566364320260000 ,1712566364532299000 ,1712566364536155000 ,,336
1712566361481894879,200,3494125394,67,849,,1712566363860342000 ,1712566363862718000 ,1712566363879972000 ,1712566363930846000 ,1712566363935514000 ,1712566364425733000 ,1712566364599666000 ,1712566364600462000 ,,318
1712566361496908485,200,3479570721,67,849,,1712566363860569000 ,1712566363862891000 ,1712566363878422000 ,1712566363954461000 ,1712566363955214000 ,1712566364470607000 ,1712566364632711000 ,1712566364634768000 ,,321
1712566361467034655,200,3509587605,67,849,,1712566363860551000 ,1712566363862690000 ,1712566363867057000 ,1712566364007641000 ,1712566364007928000 ,1712566364438816000 ,1712566364609467000 ,1712566364618867000 ,,315
1712566361551049112,200,3426225898,67,849,,1712566364174749000 ,1712566364176577000 ,1712566364208353000 ,1712566364418303000 ,1712566364418463000 ,1712566364467880000 ,1712566364642672000 ,1712566364643357000 ,,332
1712566361536882309,200,3440392867,67,849,,1712566364174744000 ,1712566364176414000 ,1712566364195856000 ,1712566364456077000 ,1712566364456945000 ,1712566364505686000 ,1712566364704942000 ,1712566364705668000 ,,329
1712566361566159836,200,3411168759,67,849,,1712566364019777000 ,1712566364025734000 ,1712566364118943000 ,1712566364318346000 ,1712566364325979000 ,1712566364501157000 ,1712566364693865000 ,1712566364696175000 ,,335
1712566361606247017,200,3371086123,67,849,,1712566364413581000 ,1712566364421156000 ,1712566364438261000 ,1712566364485212000 ,1712566364485961000 ,1712566364550478000 ,1712566364725311000 ,1712566364728852000 ,,343
1712566361436578094,200,3540774321,67,849,,1712566363789014000 ,1712566363789069000 ,1712566363791375000 ,1712566364178736000 ,1712566364182970000 ,1712566364518723000 ,1712566364686644000 ,1712566364693045000 ,,309
1712566361501829248,200,3475530957,67,849,,1712566363860479000 ,1712566363862925000 ,1712566363885076000 ,1712566363963848000 ,1712566363965095000 ,1712566364533257000 ,1712566364717141000 ,1712566364717855000 ,,322
1712566361596392303,200,3381340952,67,849,,1712566364144315000 ,1712566364144364000 ,1712566364185669000 ,1712566364426626000 ,1712566364432423000 ,1712566364550781000 ,1712566364728906000 ,1712566364729907000 ,,341
1712566361446857072,200,3531228938,67,849,,1712566364246679000 ,1712566364248852000 ,1712566364249037000 ,1712566364490312000 ,1712566364490944000 ,1712566364573703000 ,1712566364731893000 ,1712566364732551000 ,,311
1712566361601869890,200,3456660792,67,849,,1712566364413543000 ,1712566364415688000 ,1712566364450914000 ,1712566364497582000 ,1712566364497986000 ,1712566364567352000 ,1712566364746746000 ,1712566364747718000 ,,342
1712566361626509210,200,3432021481,67,849,,1712566364413517000 ,1712566364415737000 ,1712566364448659000 ,1712566364545215000 ,1712566364545382000 ,1712566364669526000 ,1712566364844009000 ,1712566364844596000 ,,347
1712566361586810780,200,3471723526,67,849,,1712566364413589000 ,1712566364414027000 ,1712566364414339000 ,1712566364499490000 ,1712566364500349000 ,1712566364646773000 ,1712566364810976000 ,1712566364816320000 ,,339
1712566361532033992,200,3526541409,67,849,,1712566364402704000 ,1712566364402978000 ,1712566364403401000 ,1712566364494771000 ,1712566364494896000 ,1712566364607629000 ,1712566364770081000 ,1712566364770769000 ,,328
1712566361576304106,200,3482271873,67,849,,1712566364019798000 ,1712566364025671000 ,1712566364055745000 ,1712566364456067000 ,1712566364456793000 ,1712566364617849000 ,1712566364798886000 ,1712566364799710000 ,,337
1712566361546614740,200,3614958245,67,849,,1712566364413512000 ,1712566364415656000 ,1712566364445735000 ,1712566364502572000 ,1712566364503429000 ,1712566364644819000 ,1712566364824153000 ,1712566364825272000 ,,331
1712566361541312236,200,3620328918,67,849,,1712566364174752000 ,1712566364176493000 ,1712566364207857000 ,1712566364425521000 ,1712566364427140000 ,1712566364593253000 ,1712566364767840000 ,1712566364770311000 ,,330
1712566361637077562,200,3730318725,67,849,,1712566364518600000 ,1712566364519217000 ,1712566364527980000 ,1712566364551981000 ,1712566364553574000 ,1712566364682839000 ,1712566364856554000 ,1712566364858372000 ,,349
1712566361686365026,200,3681116670,67,849,,1712566364517382000 ,1712566364519374000 ,1712566364544028000 ,1712566364596838000 ,1712566364597007000 ,1712566364671808000 ,1712566364869248000 ,1712566364869944000 ,,359
1712566361681662943,200,3685860060,67,849,,1712566364522793000 ,1712566364528200000 ,1712566364561630000 ,1712566364661341000 ,1712566364662178000 ,1712566364741322000 ,1712566364910461000 ,1712566364911101000 ,,358
1712566361661459194,200,3706130981,67,849,,1712566364517846000 ,1712566364519158000 ,1712566364550965000 ,1712566364614922000 ,1712566364621297000 ,1712566364669389000 ,1712566364849136000 ,1712566364851916000 ,,354
1712566361641938883,200,3725984874,67,849,,1712566364518841000 ,1712566364519455000 ,1712566364528015000 ,1712566364607726000 ,1712566364607945000 ,1712566364673406000 ,1712566364857489000 ,1712566364859191000 ,,350
1712566361621256780,200,3746715429,67,849,,1712566364413557000 ,1712566364415669000 ,1712566364424408000 ,1712566364495287000 ,1712566364495828000 ,1712566364683045000 ,1712566364868136000 ,1712566364869870000 ,,346
1712566361581068801,200,3926112504,67,849,,1712566364515521000 ,1712566364515775000 ,1712566364515949000 ,1712566364726450000 ,1712566364726582000 ,1712566364803972000 ,1712566364964643000 ,1712566364965335000 ,,338
1712566361701754774,200,3805482360,67,849,,1712566364635098000 ,1712566364637614000 ,1712566364659086000 ,1712566364681811000 ,1712566364683242000 ,1712566364756890000 ,1712566364916409000 ,1712566364917110000 ,,362
1712566361696386963,200,3810901750,67,849,,1712566364635084000 ,1712566364637558000 ,1712566364640563000 ,1712566364750345000 ,1712566364750527000 ,1712566364755404000 ,1712566364941166000 ,1712566364941771000 ,,361
1712566361706486699,200,3971507652,67,849,,1712566364636220000 ,1712566364638709000 ,1712566364659348000 ,1712566364717634000 ,1712566364718976000 ,1712566364853840000 ,1712566365031758000 ,1712566365032623000 ,,363
1712566361671744693,200,4006394196,67,849,,1712566364517909000 ,1712566364519290000 ,1712566364546470000 ,1712566364611601000 ,1712566364620702000 ,1712566364810189000 ,1712566364999905000 ,1712566365006425000 ,,356
1712566361666415911,200,4011744141,67,849,,1712566364517751000 ,1712566364519417000 ,1712566364550895000 ,1712566364576615000 ,1712566364576864000 ,1712566364768509000 ,1712566364965587000 ,1712566364966228000 ,,355
1712566361646827407,200,4031346138,67,849,,1712566364517604000 ,1712566364518986000 ,1712566364545472000 ,1712566364569522000 ,1712566364570436000 ,1712566364920497000 ,1712566365095234000 ,1712566365096569000 ,,351
1712566361797004707,200,3881172397,67,849,,1712566364745565000 ,1712566364745826000 ,1712566364756508000 ,1712566364893539000 ,1712566364893913000 ,1712566364998198000 ,1712566365142460000 ,1712566365143204000 ,,381
1712566361821196037,200,3856982941,67,849,,1712566364927090000 ,1712566364927216000 ,1712566364928017000 ,1712566364952402000 ,1712566364952501000 ,1712566364971551000 ,1712566365110821000 ,1712566365113243000 ,,386
1712566361726102064,200,3952102544,67,849,,1712566364739132000 ,1712566364739327000 ,1712566364768038000 ,1712566364776186000 ,1712566364780208000 ,1712566364987907000 ,1712566365146113000 ,1712566365146682000 ,,367
1712566361656691449,200,4021535682,67,849,,1712566364517537000 ,1712566364519332000 ,1712566364550996000 ,1712566364631865000 ,1712566364632038000 ,1712566364833377000 ,1712566365000560000 ,1712566365007261000 ,,353
1712566361736869245,200,3941358898,67,849,,1712566364756502000 ,1712566364758133000 ,1712566364795844000 ,1712566364834656000 ,1712566364835110000 ,1712566364845160000 ,1712566365021996000 ,1712566365023539000 ,,369
1712566361762046966,200,3916185658,67,849,,1712566364758071000 ,1712566364761466000 ,1712566364797142000 ,1712566364806929000 ,1712566364808414000 ,1712566364887318000 ,1712566365051263000 ,1712566365052828000 ,,374
1712566361776753891,200,3901486196,67,849,,1712566364756592000 ,1712566364756805000 ,1712566364767297000 ,1712566364834789000 ,1712566364835111000 ,1712566364842072000 ,1712566365022038000 ,1712566365026463000 ,,377
1712566361711321849,200,3966939362,67,849,,1712566364633661000 ,1712566364633730000 ,1712566364634043000 ,1712566364718351000 ,1712566364719289000 ,1712566364788989000 ,1712566364962542000 ,1712566364963229000 ,,364
1712566361651811488,200,4026455285,67,849,,1712566364522328000 ,1712566364527905000 ,1712566364550936000 ,1712566364587660000 ,1712566364590926000 ,1712566364832830000 ,1712566365009800000 ,1712566365011638000 ,,352
1712566361676764138,200,4001524214,67,849,,1712566364518569000 ,1712566364519349000 ,1712566364527917000 ,1712566364607014000 ,1712566364607257000 ,1712566364823348000 ,1712566364988364000 ,1712566364991642000 ,,357
1712566361561928321,200,4117713962,67,849,,1712566364737186000 ,1712566364738829000 ,1712566364739412000 ,1712566364903952000 ,1712566364905700000 ,1712566364909243000 ,1712566365065411000 ,1712566365066070000 ,,334
1712566361867519616,200,3876612033,67,849,,1712566364944785000 ,1712566364945977000 ,1712566364969730000 ,1712566364986428000 ,1712566364987271000 ,1712566365006919000 ,1712566365149823000 ,1712566365151619000 ,,395
1712566361766852086,200,3977360211,67,849,,1712566364756558000 ,1712566364758230000 ,1712566364766821000 ,1712566364883643000 ,1712566364883980000 ,1712566365082935000 ,1712566365241250000 ,1712566365241852000 ,,375
1712566361556635317,200,4187747158,67,849,,1712566364630940000 ,1712566364630995000 ,1712566364631162000 ,1712566364743931000 ,1712566364744074000 ,1712566364902505000 ,1712566365053923000 ,1712566365054450000 ,,333
1712566361831780671,200,3912814261,67,849,,1712566364931586000 ,1712566364931634000 ,1712566364931938000 ,1712566364944602000 ,1712566364944897000 ,1712566365021233000 ,1712566365192553000 ,1712566365193239000 ,,388
1712566361881509619,200,3863460837,67,849,,1712566364944791000 ,1712566364945943000 ,1712566364969757000 ,1712566364976519000 ,1712566364976723000 ,1712566365092744000 ,1712566365275035000 ,1712566365275759000 ,,398
1712566361841973296,200,3903011460,67,849,,1712566364931836000 ,1712566364931864000 ,1712566364932182000 ,1712566365113347000 ,1712566365118625000 ,1712566365122368000 ,1712566365283333000 ,1712566365283982000 ,,390
1712566361856777834,200,3888702685,67,849,,1712566364944737000 ,1712566364945908000 ,1712566364969777000 ,1712566364981168000 ,1712566364981258000 ,1712566365087816000 ,1712566365250773000 ,1712566365251346000 ,,393
1712566361751920269,200,3993622999,67,849,,1712566364756245000 ,1712566364756435000 ,1712566364760520000 ,1712566364966399000 ,1712566364967379000 ,1712566365073408000 ,1712566365222094000 ,1712566365223065000 ,,372
1712566361786661443,200,3959489481,67,849,,1712566364758063000 ,1712566364760660000 ,1712566364797109000 ,1712566364956790000 ,1712566364957499000 ,1712566365100258000 ,1712566365280154000 ,1712566365285202000 ,,379
1712566361931318294,200,3815423282,67,849,,1712566364981753000 ,1712566364981796000 ,1712566364982113000 ,1712566365043634000 ,1712566365044702000 ,1712566365115811000 ,1712566365304837000 ,1712566365305810000 ,,408
1712566361922026930,200,3825173224,67,849,,1712566364981355000 ,1712566364981424000 ,1712566364981712000 ,1712566364997547000 ,1712566364998620000 ,1712566365092605000 ,1712566365252391000 ,1712566365253569000 ,,406
1712566361871369724,200,3992252464,67,849,,1712566364933339000 ,1712566364933380000 ,1712566364933771000 ,1712566365096819000 ,1712566365097339000 ,1712566365103310000 ,1712566365287520000 ,1712566365290711000 ,,396
1712566361732053793,200,4131582191,67,849,,1712566364740845000 ,1712566364740932000 ,1712566364745993000 ,1712566364920333000 ,1712566364920722000 ,1712566365132984000 ,1712566365298070000 ,1712566365299225000 ,,368
1712566361781887931,200,4081787092,67,849,,1712566364758078000 ,1712566364760686000 ,1712566364797002000 ,1712566364895353000 ,1712566364895513000 ,1712566365100342000 ,1712566365284915000 ,1712566365285949000 ,,378
1712566361716225098,200,4147488954,67,849,,1712566364974479000 ,1712566364974518000 ,1712566364974736000 ,1712566365032112000 ,1712566365032258000 ,1712566365120275000 ,1712566365291077000 ,1712566365291900000 ,,365
1712566361851682087,200,4012066570,67,849,,1712566364932531000 ,1712566364932585000 ,1712566364932841000 ,1712566364953056000 ,1712566364954310000 ,1712566365149129000 ,1712566365334427000 ,1712566365335182000 ,,392
1712566361721283657,200,4142523854,67,849,,1712566364739674000 ,1712566364740333000 ,1712566364767394000 ,1712566364854702000 ,1712566364855073000 ,1712566365115802000 ,1712566365295958000 ,1712566365297532000 ,,366
1712566361946242636,200,3917567880,67,849,,1712566364994164000 ,1712566364994916000 ,1712566365018463000 ,1712566365244780000 ,1712566365244881000 ,1712566365248800000 ,1712566365409344000 ,1712566365410071000 ,,411
1712566361937029895,200,3926788479,67,849,,1712566364994185000 ,1712566364995036000 ,1712566364999072000 ,1712566365200418000 ,1712566365200642000 ,1712566365203973000 ,1712566365371507000 ,1712566365372157000 ,,409
1712566361826410918,200,4140941058,67,849,,1712566364929877000 ,1712566364930068000 ,1712566364930531000 ,1712566365051123000 ,1712566365052323000 ,1712566365235756000 ,1712566365388299000 ,1712566365388963000 ,,387
1712566362086797057,200,3880647268,67,849,,1712566365677332000 ,1712566365677450000 ,1712566365686856000 ,1712566365692513000 ,1712566365692604000 ,1712566365696675000 ,1712566365845534000 ,1712566365846448000 ,,439
1712566361837086295,200,4130421969,67,849,,1712566364931528000 ,1712566364931907000 ,1712566364932636000 ,1712566364948765000 ,1712566364948904000 ,1712566365305144000 ,1712566365486422000 ,1712566365487128000 ,,389
1712566361886363182,200,4081148959,67,849,,1712566364933575000 ,1712566364933808000 ,1712566364940278000 ,1712566364943000000 ,1712566364943165000 ,1712566365304170000 ,1712566365503676000 ,1712566365509217000 ,,399
1712566361891278342,200,4076277721,67,849,,1712566364944796000 ,1712566364945968000 ,1712566364969861000 ,1712566364986383000 ,1712566364987295000 ,1712566365314519000 ,1712566365478006000 ,1712566365479185000 ,,400
1712566361966694791,200,4000866509,67,849,,1712566364994194000 ,1712566364994947000 ,1712566365016130000 ,1712566365198594000 ,1712566365204641000 ,1712566365209497000 ,1712566365398461000 ,1712566365399989000 ,,415
