Start,Status,Latency,ByteIn,ByteOut,Error,Scheduled,modelRead,modelBuild,tensors,imageRead,imgResize,interpreterLoops,outputPrep,Name,SquenceNumber
1712150427400472978,200,6844296772,62,802,,1712150431981302000 ,1712150431991768000 ,1712150432033181000 ,1712150432175075000 ,1712150432180259000 ,1712150432266970000 ,1712150433124824000 ,1712150433128657000 ,,393
1712150427510627695,200,6734149001,62,802,,1712150431982632000 ,1712150432075527000 ,1712150432111455000 ,1712150432286274000 ,1712150432302871000 ,1712150432306626000 ,1712150433111486000 ,1712150433114689000 ,,404
1712150427460456612,200,6784325904,62,802,,1712150431982548000 ,1712150432048302000 ,1712150432091260000 ,1712150432285286000 ,1712150432293694000 ,1712150432297327000 ,1712150433067267000 ,1712150433072660000 ,,399
1712150426860637706,200,7384205269,62,802,,1712150431886924000 ,1712150431887006000 ,1712150431887277000 ,1712150432135722000 ,1712150432136935000 ,1712150432227204000 ,1712150433192442000 ,1712150433193368000 ,,339
1712150427620993979,200,6624712546,62,802,,1712150431982450000 ,1712150432072958000 ,1712150432081002000 ,1712150432280666000 ,1712150432302955000 ,1712150432306691000 ,1712150433166449000 ,1712150433171921000 ,,415
1712150427200815890,200,7120281696,62,802,,1712150431976145000 ,1712150432011533000 ,1712150432044149000 ,1712150432286487000 ,1712150432324755000 ,1712150432446078000 ,1712150433262854000 ,1712150433264862000 ,,373
1712150427611097634,200,6709999957,62,802,,1712150431982405000 ,1712150432022963000 ,1712150432054109000 ,1712150432276352000 ,1712150432311774000 ,1712150432441235000 ,1712150433204295000 ,1712150433214653000 ,,414
1712150427160649124,200,7160478242,62,802,,1712150431894860000 ,1712150431906683000 ,1712150431925701000 ,1712150432100284000 ,1712150432102983000 ,1712150432342515000 ,1712150433283984000 ,1712150433289204000 ,,369
1712150427481160385,200,6839977455,62,802,,1712150431982569000 ,1712150432025852000 ,1712150432058615000 ,1712150432188208000 ,1712150432192873000 ,1712150432279356000 ,1712150433249679000 ,1712150433255966000 ,,401
1712150427341196452,200,6979964633,62,802,,1712150431981699000 ,1712150431991889000 ,1712150432035373000 ,1712150432234497000 ,1712150432241962000 ,1712150432446945000 ,1712150433165651000 ,1712150433169248000 ,,387
1712150427431091600,200,6890082855,62,802,,1712150431982509000 ,1712150432062396000 ,1712150432081027000 ,1712150432273653000 ,1712150432322889000 ,1712150432447560000 ,1712150433271490000 ,1712150433273472000 ,,396
1712150427370929238,200,6950248822,62,802,,1712150431981552000 ,1712150432019127000 ,1712150432051498000 ,1712150432291084000 ,1712150432291192000 ,1712150432446326000 ,1712150433250292000 ,1712150433256168000 ,,390
1712150427440858987,200,6880322123,62,802,,1712150431982427000 ,1712150432040570000 ,1712150432075361000 ,1712150432256063000 ,1712150432261288000 ,1712150432430556000 ,1712150433284279000 ,1712150433289433000 ,,397
1712150427361013348,200,6960177720,62,802,,1712150431981553000 ,1712150432013324000 ,1712150432045227000 ,1712150432269323000 ,1712150432287888000 ,1712150432465661000 ,1712150433297161000 ,1712150433309335000 ,,389
1712150427240714139,200,7080688717,62,802,,1712150431976882000 ,1712150432011574000 ,1712150432037908000 ,1712150432137853000 ,1712150432141985000 ,1712150432430934000 ,1712150433289023000 ,1712150433296281000 ,,377
1712150427300778158,200,7020890979,62,802,,1712150431981364000 ,1712150432011210000 ,1712150432023869000 ,1712150432263455000 ,1712150432263568000 ,1712150432538296000 ,1712150433357475000 ,1712150433360037000 ,,383
1712150427631075242,200,6690618345,62,802,,1712150431982534000 ,1712150432051661000 ,1712150432092471000 ,1712150432234686000 ,1712150432237617000 ,1712150432240878000 ,1712150433300615000 ,1712150433301200000 ,,416
1712150427210587349,200,7111130222,62,802,,1712150431960178000 ,1712150431960265000 ,1712150431961993000 ,1712150432201106000 ,1712150432203078000 ,1712150432465819000 ,1712150433407745000 ,1712150433409007000 ,,374
1712150427411353966,200,6910386510,62,802,,1712150431982639000 ,1712150432077827000 ,1712150432112376000 ,1712150432208203000 ,1712150432212526000 ,1712150432544127000 ,1712150433525454000 ,1712150433527743000 ,,394
1712150427550481274,200,6771259192,62,802,,1712150431982489000 ,1712150432037718000 ,1712150432069763000 ,1712150432207506000 ,1712150432210747000 ,1712150432483420000 ,1712150433498471000 ,1712150433500886000 ,,408
1712150427221000310,200,7100755766,62,802,,1712150431963058000 ,1712150431974225000 ,1712150431976743000 ,1712150432236687000 ,1712150432241663000 ,1712150432560549000 ,1712150433418722000 ,1712150433424115000 ,,375
1712150427561418153,200,6760433716,62,802,,1712150431982328000 ,1712150432031853000 ,1712150432042021000 ,1712150432219048000 ,1712150432223296000 ,1712150432472536000 ,1712150433356190000 ,1712150433359888000 ,,409
1712150427520764812,200,6801088963,62,802,,1712150431982395000 ,1712150432035296000 ,1712150432067462000 ,1712150432446052000 ,1712150432455688000 ,1712150432560604000 ,1712150433501864000 ,1712150433504077000 ,,405
1712150427181217815,200,7140839556,62,802,,1712150431894867000 ,1712150431907301000 ,1712150431922380000 ,1712150432118675000 ,1712150432122217000 ,1712150432448055000 ,1712150433497464000 ,1712150433498059000 ,,371
1712150427380749621,200,6941354519,62,802,,1712150431975929000 ,1712150431982891000 ,1712150432033342000 ,1712150432168472000 ,1712150432173961000 ,1712150432472581000 ,1712150433345259000 ,1712150433348942000 ,,391
1712150427490975156,200,6831130384,62,802,,1712150431982365000 ,1712150432043643000 ,1712150432077680000 ,1712150432209803000 ,1712150432211218000 ,1712150432560352000 ,1712150433554402000 ,1712150433555010000 ,,402
1712150427591082901,200,6731069499,62,802,,1712150431982493000 ,1712150432045168000 ,1712150432080304000 ,1712150432448384000 ,1712150432458523000 ,1712150432542146000 ,1712150433531953000 ,1712150433534524000 ,,412
1712150427541265013,200,6780961445,62,802,,1712150431982410000 ,1712150432033045000 ,1712150432063179000 ,1712150432209895000 ,1712150432211093000 ,1712150432472536000 ,1712150433343920000 ,1712150433345002000 ,,407
1712150427500511958,200,6821762420,62,802,,1712150431982350000 ,1712150432064750000 ,1712150432103468000 ,1712150432432115000 ,1712150432439685000 ,1712150432487119000 ,1712150433364121000 ,1712150433367720000 ,,403
1712150427600982102,200,6721350265,62,802,,1712150431982480000 ,1712150432067904000 ,1712150432106581000 ,1712150432226726000 ,1712150432229223000 ,1712150432544121000 ,1712150433595523000 ,1712150433596975000 ,,413
1712150427471374796,200,6850959779,62,802,,1712150431982347000 ,1712150432067856000 ,1712150432107138000 ,1712150432234555000 ,1712150432242963000 ,1712150432448736000 ,1712150433309951000 ,1712150433310576000 ,,400
1712150427331315490,200,6991044537,62,802,,1712150431981953000 ,1712150431991921000 ,1712150432033232000 ,1712150432247377000 ,1712150432248270000 ,1712150432520568000 ,1712150433611109000 ,1712150433611923000 ,,386
1712150427261177825,200,7061227539,62,802,,1712150431977206000 ,1712150432001398000 ,1712150432040242000 ,1712150432283696000 ,1712150432326483000 ,1712150432544542000 ,1712150433547584000 ,1712150433548590000 ,,379
1712150427390763009,200,6931736034,62,802,,1712150431982525000 ,1712150432054289000 ,1712150432094750000 ,1712150432431952000 ,1712150432437671000 ,1712150432563803000 ,1712150433583230000 ,1712150433583851000 ,,392
1712150427310670283,200,7012965648,62,802,,1712150431981540000 ,1712150432011481000 ,1712150432038010000 ,1712150432466946000 ,1712150432476679000 ,1712150432580927000 ,1712150433650922000 ,1712150433651815000 ,,384
1712150427080632295,200,7243005236,62,802,,1712150432145259000 ,1712150432148914000 ,1712150432164911000 ,1712150432564641000 ,1712150432566846000 ,1712150432659121000 ,1712150433695093000 ,1712150433695671000 ,,361
1712150426971240311,200,7352426710,62,802,,1712150431975394000 ,1712150431991609000 ,1712150432013539000 ,1712150432185634000 ,1712150432189997000 ,1712150432523276000 ,1712150433632389000 ,1712150433636631000 ,,350
1712150427291352033,200,7032343198,62,802,,1712150431975935000 ,1712150431982863000 ,1712150432033197000 ,1712150432260489000 ,1712150432266249000 ,1712150432632798000 ,1712150433656797000 ,1712150433657381000 ,,382
1712150427721050609,200,6602689951,62,802,,1712150432414785000 ,1712150432420044000 ,1712150432433762000 ,1712150432554025000 ,1712150432558522000 ,1712150432652432000 ,1712150433658653000 ,1712150433660927000 ,,425
1712150427230837229,200,7092969254,62,802,,1712150431976873000 ,1712150431995134000 ,1712150432026843000 ,1712150432503158000 ,1712150432508722000 ,1712150432632235000 ,1712150433630332000 ,1712150433633480000 ,,376
1712150427421219293,200,6902600930,62,802,,1712150431982551000 ,1712150432058964000 ,1712150432081008000 ,1712150432220330000 ,1712150432224717000 ,1712150432657049000 ,1712150433670239000 ,1712150433671663000 ,,395
1712150427660595056,200,6664192846,62,802,,1712150432368838000 ,1712150432409366000 ,1712150432458595000 ,1712150432527792000 ,1712150432533280000 ,1712150432563030000 ,1712150433683138000 ,1712150433685431000 ,,419
1712150427251407727,200,7321900890,62,802,,1712150431975992000 ,1712150431991706000 ,1712150432019237000 ,1712150432258954000 ,1712150432271306000 ,1712150432660814000 ,1712150433710471000 ,1712150433711136000 ,,378
1712150427571595145,200,7001852851,62,802,,1712150431982645000 ,1712150432080516000 ,1712150432114513000 ,1712150432274908000 ,1712150432311801000 ,1712150432782142000 ,1712150433720201000 ,1712150433720813000 ,,410
1712150427450732744,200,7123424130,62,802,,1712150431982651000 ,1712150432060413000 ,1712150432100394000 ,1712150432521225000 ,1712150432526222000 ,1712150432652277000 ,1712150433700314000 ,1712150433701932000 ,,398
1712150427681316144,200,6893200544,62,802,,1712150432414287000 ,1712150432421216000 ,1712150432487546000 ,1712150432614252000 ,1712150432622162000 ,1712150432657555000 ,1712150433787623000 ,1712150433789455000 ,,421
1712150427280982339,200,7293573900,62,802,,1712150431977216000 ,1712150432011140000 ,1712150432043527000 ,1712150432286897000 ,1712150432311942000 ,1712150432634702000 ,1712150433764626000 ,1712150433769799000 ,,381
1712150427640987984,200,7022657635,62,802,,1712150432723270000 ,1712150432723415000 ,1712150432723731000 ,1712150432726373000 ,1712150432726495000 ,1712150433570547000 ,1712150434128988000 ,1712150434130054000 ,,417
1712150427910458846,200,7173066171,62,802,,1712150433134307000 ,1712150433164170000 ,1712150433283543000 ,1712150433304133000 ,1712150433304248000 ,1712150433534978000 ,1712150434186089000 ,1712150434188238000 ,,444
1712150427701333891,200,7382246676,62,802,,1712150432415254000 ,1712150432430001000 ,1712150432481863000 ,1712150432634742000 ,1712150432644757000 ,1712150433580263000 ,1712150434160130000 ,1712150434163609000 ,,423
1712150427691418436,200,7392170980,62,802,,1712150432414967000 ,1712150432420169000 ,1712150432446902000 ,1712150432545701000 ,1712150432549642000 ,1712150433360311000 ,1712150434160147000 ,1712150434163642000 ,,422
1712150427191048019,200,7892579637,62,802,,1712150432600968000 ,1712150432611342000 ,1712150432636855000 ,1712150432874556000 ,1712150432892908000 ,1712150432965639000 ,1712150434116464000 ,1712150434117519000 ,,372
