Start,Status,Latency,ByteIn,ByteOut,Error,Scheduled,modelRead,modelBuild,tensors,imageRead,imgResize,interpreterLoops,outputPrep,Name,SquenceNumber
1712155508464907704,200,24115682537,64,901,,1712155527083752000 ,1712155527101834000 ,1712155527170273000 ,1712155527399932000 ,1712155527409084000 ,1712155528079117000 ,1712155530325523000 ,1712155530330969000 ,,801
1712155508884646978,200,23695974443,64,901,,1712155527964931000 ,1712155527989489000 ,1712155528046160000 ,1712155528852649000 ,1712155528857789000 ,1712155528861607000 ,1712155530389453000 ,1712155530395065000 ,,843
1712155509274488964,200,23306175742,64,901,,1712155528432293000 ,1712155528446638000 ,1712155528446892000 ,1712155529061651000 ,1712155529079786000 ,1712155529088260000 ,1712155530382015000 ,1712155530387714000 ,,882
1712155508444796232,200,24136470168,64,901,,1712155527084036000 ,1712155527102025000 ,1712155527181049000 ,1712155527436255000 ,1712155527444293000 ,1712155528868125000 ,1712155530529270000 ,1712155530530695000 ,,799
1712155509005124159,200,23800950406,64,901,,1712155527964899000 ,1712155527992004000 ,1712155528046067000 ,1712155528361687000 ,1712155528374095000 ,1712155528922168000 ,1712155530593533000 ,1712155530594104000 ,,855
1712155508614845976,200,24191234139,64,901,,1712155527332021000 ,1712155527377787000 ,1712155527441604000 ,1712155528024223000 ,1712155528033415000 ,1712155528568902000 ,1712155530789768000 ,1712155530798085000 ,,816
1712155508594485607,200,24211647228,64,901,,1712155527332047000 ,1712155527349140000 ,1712155527379264000 ,1712155528023534000 ,1712155528033770000 ,1712155528219897000 ,1712155530577859000 ,1712155530584747000 ,,814
1712155508605145890,200,24201022554,64,901,,1712155527336007000 ,1712155527363162000 ,1712155527434060000 ,1712155528363081000 ,1712155528368608000 ,1712155528538871000 ,1712155530537584000 ,1712155530545639000 ,,815
1712155508714620747,200,24091569167,64,901,,1712155527565229000 ,1712155527588603000 ,1712155527662085000 ,1712155527670273000 ,1712155527675378000 ,1712155528155797000 ,1712155530497567000 ,1712155530502743000 ,,826
1712155508344403172,200,24461833931,64,901,,1712155525910925000 ,1712155525966428000 ,1712155525966690000 ,1712155527228707000 ,1712155527237163000 ,1712155528590196000 ,1712155531185492000 ,1712155531190807000 ,,789
1712155508575595235,200,24230683887,64,901,,1712155527334933000 ,1712155527348940000 ,1712155527402881000 ,1712155527555035000 ,1712155527564811000 ,1712155528824319000 ,1712155530567522000 ,1712155530577875000 ,,812
1712155508684796208,200,24121515754,64,901,,1712155527565784000 ,1712155527585880000 ,1712155527658067000 ,1712155528557023000 ,1712155528571656000 ,1712155529069060000 ,1712155530699255000 ,1712155530703686000 ,,823
1712155508495009768,200,24311310384,64,901,,1712155528124546000 ,1712155528124662000 ,1712155528125018000 ,1712155529070733000 ,1712155529082375000 ,1712155529095222000 ,1712155530790736000 ,1712155530791355000 ,,804
1712155508644506323,200,24161814919,64,901,,1712155527332120000 ,1712155527349218000 ,1712155527349716000 ,1712155528223259000 ,1712155528234839000 ,1712155528898702000 ,1712155530723727000 ,1712155530726527000 ,,819
1712155509134641095,200,23671681277,64,901,,1712155528131851000 ,1712155528142060000 ,1712155528143073000 ,1712155528657104000 ,1712155528664307000 ,1712155528669405000 ,1712155530748405000 ,1712155530757972000 ,,868
1712155508414285263,200,24392066188,64,901,,1712155527083805000 ,1712155527102270000 ,1712155527181125000 ,1712155527762219000 ,1712155527777607000 ,1712155528656276000 ,1712155531063081000 ,1712155531065289000 ,,796
1712155508384563091,200,24421796430,64,901,,1712155527942698000 ,1712155527956870000 ,1712155527957268000 ,1712155528601577000 ,1712155528610259000 ,1712155528748955000 ,1712155531310333000 ,1712155531310954000 ,,793
1712155509284666685,200,23521739525,64,901,,1712155528432263000 ,1712155528446393000 ,1712155528446698000 ,1712155528924799000 ,1712155528946796000 ,1712155529130201000 ,1712155531018826000 ,1712155531023180000 ,,883
1712155508584689535,200,24221759074,64,901,,1712155527334922000 ,1712155527348696000 ,1712155527416922000 ,1712155527754300000 ,1712155527763299000 ,1712155528852039000 ,1712155530935123000 ,1712155530941244000 ,,813
1712155508514765941,200,24291697848,64,901,,1712155527332116000 ,1712155527351356000 ,1712155527375554000 ,1712155527726628000 ,1712155527729886000 ,1712155528362128000 ,1712155530627362000 ,1712155530629350000 ,,806
1712155509144590154,200,23661915464,64,901,,1712155528131949000 ,1712155528141887000 ,1712155528143001000 ,1712155528149794000 ,1712155528153448000 ,1712155528821353000 ,1712155530999397000 ,1712155531005510000 ,,869
1712155508694555241,200,24111960878,64,901,,1712155527565793000 ,1712155527582554000 ,1712155527583188000 ,1712155528269851000 ,1712155528282298000 ,1712155528653232000 ,1712155530889471000 ,1712155530897944000 ,,824
1712155509044864104,200,23763629753,64,901,,1712155527964853000 ,1712155528004797000 ,1712155528037487000 ,1712155528962791000 ,1712155528970378000 ,1712155529070900000 ,1712155531203187000 ,1712155531208468000 ,,859
1712155508535147423,200,24454534014,64,901,,1712155527332113000 ,1712155527348939000 ,1712155527349347000 ,1712155527670213000 ,1712155527676150000 ,1712155528868269000 ,1712155531337790000 ,1712155531339331000 ,,808
1712155508964483913,200,24025199794,64,901,,1712155527965288000 ,1712155527988511000 ,1712155528005559000 ,1712155528351670000 ,1712155528359170000 ,1712155528923073000 ,1712155531239173000 ,1712155531244830000 ,,851
